soort	frequentie	wijziging	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Wielewaal	jaarlijks	2011: -20% (-54%; +23%) t.o.v. 2013 (?-)	2013	2011	0.801	0.461	1.23	0.622	0.998	0.718	0.891	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: -10% (-42%; +25%) t.o.v. 2013 (?-)	2013	2012	0.901	0.584	1.253	0.737	1.084	0.822	0.981	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: -20% (-48%; +16%) t.o.v. 2013 (?-)	2013	2014	0.798	0.52	1.158	0.644	0.961	0.733	0.878	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: -25% (-52%; +9%) t.o.v. 2013 (?-)	2013	2015	0.752	0.477	1.088	0.593	0.911	0.672	0.816	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: -47% (-72%; -15%) t.o.v. 2013 (-)	2013	2016	0.534	0.281	0.846	0.4	0.679	0.469	0.598	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: -62% (-82%; -32%) t.o.v. 2013 (--)	2013	2017	0.383	0.184	0.677	0.273	0.524	0.329	0.445	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -66% (-83%; -37%) t.o.v. 2013 (--)	2013	2018	0.344	0.168	0.633	0.244	0.483	0.297	0.41	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: -61% (-80%; -30%) t.o.v. 2013 (--)	2013	2019	0.387	0.202	0.701	0.28	0.535	0.336	0.449	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -67% (-87%; -32%) t.o.v. 2013 (--)	2013	2020	0.333	0.135	0.68	0.219	0.483	0.274	0.405	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: -28% (-61%; +19%) t.o.v. 2014 (?-)	2014	2007	0.719	0.394	1.191	0.523	0.932	0.629	0.804	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: -13% (-48%; +44%) t.o.v. 2014 (?)	2014	2008	0.867	0.518	1.439	0.671	1.114	0.778	0.968	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: -28% (-59%; +12%) t.o.v. 2014 (?-)	2014	2009	0.718	0.414	1.121	0.558	0.912	0.65	0.795	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: -19% (-51%; +31%) t.o.v. 2014 (?-)	2014	2010	0.807	0.495	1.314	0.631	1.026	0.733	0.903	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +0% (-39%; +59%) t.o.v. 2014 (?)	2014	2011	1.002	0.605	1.587	0.782	1.268	0.897	1.113	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +13% (-25%; +67%) t.o.v. 2014 (?)	2014	2012	1.134	0.748	1.672	0.916	1.378	1.019	1.23	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +30% (-10%; +90%) t.o.v. 2014 (?+)	2014	2013	1.253	0.864	1.921	1.041	1.552	1.139	1.364	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: -7% (-35%; +37%) t.o.v. 2014 (?)	2014	2015	0.931	0.65	1.369	0.782	1.111	0.852	1.005	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: -34% (-62%; +4%) t.o.v. 2014 (?-)	2014	2016	0.661	0.383	1.036	0.518	0.851	0.595	0.747	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: -51% (-75%; -17%) t.o.v. 2014 (-)	2014	2017	0.487	0.247	0.834	0.352	0.641	0.424	0.555	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -56% (-77%; -24%) t.o.v. 2014 (-)	2014	2018	0.44	0.226	0.756	0.314	0.598	0.381	0.507	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: -51% (-73%; -14%) t.o.v. 2014 (-)	2014	2019	0.491	0.266	0.862	0.36	0.658	0.43	0.564	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -58% (-82%; -18%) t.o.v. 2014 (-)	2014	2020	0.425	0.183	0.817	0.287	0.599	0.356	0.492	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: -23% (-58%; +28%) t.o.v. 2015 (?-)	2015	2007	0.771	0.423	1.285	0.561	0.999	0.662	0.875	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: -8% (-43%; +51%) t.o.v. 2015 (?)	2015	2008	0.922	0.569	1.505	0.726	1.193	0.831	1.043	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: -23% (-56%; +23%) t.o.v. 2015 (?-)	2015	2009	0.767	0.443	1.229	0.595	0.964	0.685	0.854	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: -14% (-47%; +39%) t.o.v. 2015 (?)	2015	2010	0.86	0.525	1.389	0.694	1.1	0.78	0.967	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +10% (-40%; +70%) t.o.v. 2015 (?)	2015	2011	1.066	0.644	1.7	0.844	1.356	0.961	1.195	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +20% (-19%; +76%) t.o.v. 2015 (?+)	2015	2012	1.201	0.81	1.764	0.999	1.456	1.104	1.317	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +33% (-8%; +109%) t.o.v. 2015 (?+)	2015	2013	1.33	0.919	2.095	1.097	1.686	1.225	1.487	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +7% (-27%; +54%) t.o.v. 2015 (?)	2015	2014	1.074	0.731	1.539	0.9	1.279	0.995	1.174	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: -28% (-55%; +4%) t.o.v. 2015 (?-)	2015	2016	0.717	0.451	1.035	0.57	0.868	0.646	0.787	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: -48% (-72%; -15%) t.o.v. 2015 (-)	2015	2017	0.523	0.281	0.852	0.388	0.689	0.458	0.591	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -52% (-76%; -21%) t.o.v. 2015 (-)	2015	2018	0.475	0.242	0.795	0.337	0.638	0.407	0.549	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: -47% (-72%; -8%) t.o.v. 2015 (-)	2015	2019	0.533	0.279	0.919	0.387	0.712	0.458	0.6	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -55% (-80%; -14%) t.o.v. 2015 (-)	2015	2020	0.455	0.2	0.86	0.307	0.635	0.376	0.534	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: +10% (-40%; +80%) t.o.v. 2016 (?)	2016	2007	1.072	0.61	1.85	0.812	1.413	0.946	1.216	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: +31% (-20%; +127%) t.o.v. 2016 (?+)	2016	2008	1.31	0.799	2.272	1.003	1.708	1.168	1.475	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: +10% (-40%; +80%) t.o.v. 2016 (?)	2016	2009	1.072	0.641	1.806	0.838	1.386	0.962	1.208	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: +21% (-26%; +110%) t.o.v. 2016 (?)	2016	2010	1.21	0.74	2.103	0.955	1.569	1.085	1.371	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +50% (-11%; +171%) t.o.v. 2016 (?+)	2016	2011	1.499	0.894	2.715	1.166	1.946	1.333	1.686	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +68% (+6%; +186%) t.o.v. 2016 (+)	2016	2012	1.676	1.062	2.863	1.338	2.176	1.513	1.882	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +90% (+20%; +260%) t.o.v. 2016 (+)	2016	2013	1.872	1.183	3.562	1.472	2.498	1.672	2.132	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +51% (-3%; +161%) t.o.v. 2016 (?+)	2016	2014	1.513	0.965	2.612	1.175	1.93	1.339	1.681	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: +39% (-3%; +122%) t.o.v. 2016 (?+)	2016	2015	1.394	0.966	2.215	1.152	1.755	1.271	1.548	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: -25% (-56%; +9%) t.o.v. 2016 (?-)	2016	2017	0.745	0.444	1.086	0.584	0.908	0.667	0.819	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -32% (-64%; +8%) t.o.v. 2016 (?-)	2016	2018	0.678	0.361	1.08	0.494	0.87	0.594	0.755	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: -26% (-58%; +31%) t.o.v. 2016 (?-)	2016	2019	0.738	0.422	1.313	0.553	0.992	0.654	0.845	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -36% (-71%; +20%) t.o.v. 2016 (?-)	2016	2020	0.639	0.288	1.198	0.444	0.894	0.534	0.749	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: +46% (-17%; +176%) t.o.v. 2017 (?+)	2017	2007	1.457	0.825	2.761	1.086	2.011	1.268	1.691	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: +80% (+0%; +240%) t.o.v. 2017 (+)	2017	2008	1.8	1.021	3.401	1.316	2.464	1.574	2.094	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: +47% (-13%; +163%) t.o.v. 2017 (?+)	2017	2009	1.474	0.87	2.633	1.126	1.962	1.285	1.689	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: +70% (-0%; +210%) t.o.v. 2017 (?+)	2017	2010	1.687	0.976	3.137	1.266	2.21	1.461	1.892	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +110% (+20%; +280%) t.o.v. 2017 (+)	2017	2011	2.062	1.162	3.787	1.551	2.807	1.811	2.366	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +130% (+40%; +360%) t.o.v. 2017 (++)	2017	2012	2.293	1.362	4.584	1.755	3.156	2.035	2.622	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +160% (+50%; +440%) t.o.v. 2017 (++)	2017	2013	2.612	1.477	5.428	1.907	3.663	2.245	3.037	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +110% (+20%; +300%) t.o.v. 2017 (+)	2017	2014	2.052	1.199	4.044	1.56	2.843	1.802	2.358	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: +90% (+20%; +260%) t.o.v. 2017 (+)	2017	2015	1.91	1.173	3.559	1.452	2.581	1.693	2.182	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: +34% (-8%; +125%) t.o.v. 2017 (?+)	2017	2016	1.341	0.92	2.25	1.101	1.712	1.221	1.5	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -9% (-41%; +37%) t.o.v. 2017 (?)	2017	2018	0.908	0.591	1.372	0.743	1.11	0.83	0.992	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: +0% (-40%; +90%) t.o.v. 2017 (?)	2017	2019	1.002	0.617	1.894	0.772	1.325	0.884	1.129	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -10% (-60%; +70%) t.o.v. 2017 (?)	2017	2020	0.863	0.442	1.708	0.616	1.166	0.743	0.985	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: +60% (-10%; +220%) t.o.v. 2018 (?+)	2018	2007	1.579	0.886	3.174	1.195	2.235	1.394	1.862	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: +100% (+10%; +290%) t.o.v. 2018 (+)	2018	2008	1.956	1.136	3.892	1.433	2.816	1.704	2.311	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: +64% (-5%; +197%) t.o.v. 2018 (?+)	2018	2009	1.644	0.952	2.974	1.225	2.186	1.407	1.853	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: +90% (+10%; +240%) t.o.v. 2018 (+)	2018	2010	1.863	1.065	3.417	1.386	2.483	1.621	2.121	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +130% (+30%; +330%) t.o.v. 2018 (+)	2018	2011	2.316	1.265	4.31	1.647	3.189	1.962	2.65	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +150% (+50%; +390%) t.o.v. 2018 (++)	2018	2012	2.536	1.486	4.898	1.896	3.567	2.228	2.94	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +190% (+60%; +490%) t.o.v. 2018 (++)	2018	2013	2.905	1.579	5.948	2.072	4.097	2.442	3.367	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +130% (+30%; +340%) t.o.v. 2018 (+)	2018	2014	2.274	1.323	4.422	1.673	3.183	1.971	2.627	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: +110% (+30%; +310%) t.o.v. 2018 (+)	2018	2015	2.103	1.258	4.126	1.567	2.969	1.821	2.459	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: +47% (-7%; +177%) t.o.v. 2018 (?+)	2018	2016	1.474	0.926	2.77	1.149	2.024	1.324	1.684	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: +10% (-27%; +69%) t.o.v. 2018 (?)	2018	2017	1.101	0.729	1.693	0.901	1.346	1.008	1.205	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: +10% (-30%; +80%) t.o.v. 2018 (?)	2018	2019	1.092	0.736	1.822	0.892	1.418	0.995	1.221	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -0% (-50%; +70%) t.o.v. 2018 (?)	2018	2020	0.959	0.513	1.727	0.708	1.245	0.84	1.075	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: +45% (-22%; +173%) t.o.v. 2019 (?+)	2019	2007	1.447	0.782	2.731	1.056	2.006	1.243	1.69	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: +80% (-0%; +240%) t.o.v. 2019 (?+)	2019	2008	1.786	0.983	3.42	1.291	2.455	1.53	2.057	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: +44% (-19%; +174%) t.o.v. 2019 (?+)	2019	2009	1.444	0.815	2.738	1.079	1.954	1.27	1.657	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: +60% (-10%; +210%) t.o.v. 2019 (?+)	2019	2010	1.628	0.911	3.148	1.242	2.249	1.435	1.862	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +100% (+10%; +280%) t.o.v. 2019 (+)	2019	2011	2.026	1.11	3.843	1.498	2.844	1.773	2.351	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +130% (+30%; +310%) t.o.v. 2019 (+)	2019	2012	2.296	1.327	4.131	1.712	3.055	2.015	2.62	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +160% (+40%; +400%) t.o.v. 2019 (++)	2019	2013	2.586	1.426	4.954	1.868	3.576	2.225	2.98	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +100% (+20%; +280%) t.o.v. 2019 (+)	2019	2014	2.037	1.16	3.766	1.521	2.781	1.774	2.326	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: +90% (+10%; +260%) t.o.v. 2019 (+)	2019	2015	1.877	1.088	3.578	1.405	2.583	1.665	2.181	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: +35% (-24%; +137%) t.o.v. 2019 (?+)	2019	2016	1.354	0.761	2.368	1.008	1.808	1.184	1.529	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: -0% (-50%; +60%) t.o.v. 2019 (?)	2019	2017	0.998	0.528	1.622	0.755	1.295	0.886	1.131	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: -8% (-45%; +36%) t.o.v. 2019 (?)	2019	2018	0.916	0.549	1.359	0.705	1.122	0.819	1.005	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2020: -14% (-51%; +32%) t.o.v. 2019 (?-)	2019	2020	0.862	0.487	1.318	0.665	1.071	0.775	0.958	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2007: +70% (-20%; +280%) t.o.v. 2020 (?+)	2020	2007	1.679	0.822	3.784	1.182	2.484	1.434	2.041	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2008: +100% (+0%; +370%) t.o.v. 2020 (+)	2020	2008	2.033	1.047	4.672	1.441	3.169	1.744	2.474	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2009: +70% (-10%; +280%) t.o.v. 2020 (?+)	2020	2009	1.68	0.856	3.792	1.216	2.457	1.464	1.98	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2010: +90% (-0%; +340%) t.o.v. 2020 (?+)	2020	2010	1.933	0.97	4.357	1.358	2.828	1.636	2.262	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2011: +140% (+20%; +410%) t.o.v. 2020 (+)	2020	2011	2.404	1.175	5.137	1.662	3.562	2.02	2.898	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2012: +170% (+40%; +490%) t.o.v. 2020 (++)	2020	2012	2.66	1.397	5.947	1.894	3.993	2.254	3.178	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2013: +200% (+50%; +640%) t.o.v. 2020 (++)	2020	2013	3.001	1.47	7.429	2.068	4.557	2.469	3.646	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2014: +140% (+20%; +450%) t.o.v. 2020 (+)	2020	2014	2.355	1.224	5.47	1.669	3.484	2.032	2.81	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2015: +120% (+20%; +400%) t.o.v. 2020 (+)	2020	2015	2.198	1.163	4.998	1.575	3.253	1.872	2.663	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2016: +60% (-20%; +250%) t.o.v. 2020 (?+)	2020	2016	1.564	0.835	3.476	1.118	2.25	1.335	1.874	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2017: +16% (-41%; +126%) t.o.v. 2020 (?)	2020	2017	1.159	0.585	2.263	0.857	1.624	1.015	1.347	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2018: +0% (-40%; +90%) t.o.v. 2020 (?)	2020	2018	1.043	0.579	1.95	0.803	1.412	0.93	1.19	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wielewaal	jaarlijks	2019: +16% (-24%; +106%) t.o.v. 2020 (?+)	2020	2019	1.161	0.759	2.055	0.933	1.505	1.044	1.29	f59f3fa9b2b8efff7bc86af9fa591ecb1a41ee7e	da1c58ab7c76a6ad5e329a862e08328454b65d18
Wilde eend	driejaarlijks	2010-2012: -3.0% (-10.0%; +5.0%) t.o.v. 2007-2009 (~)	2007	2010	0.97	0.9	1.05	0.936	1.01	0.955	0.986	d4950854da4fe9c34af14f49c51b70748fc07d1f	3364afc39dc2245e76563d0de1e5a04fd581f4fd
