indicator	frequentie	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	klasse	analyse	status	wijziging
SubSaharaMigrant	jaarlijks	2019	2018	0.947	0.897	1	0.908	0.974	0.935	0.959	-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2018: -5.3% (-10.3%; +0.0%) t.o.v. 2019 (-)
SubSaharaMigrant	jaarlijks	2019	2020	1.033	0.976	1.094	0.989	1.064	1.02	1.047	?+	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2020: +3% (-2%; +9%) t.o.v. 2019 (?+)
SubSaharaMigrant	jaarlijks	2020	2007	0.992	0.907	1.086	0.925	1.039	0.972	1.013	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2007: -1% (-9%; +9%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2008	1.013	0.933	1.1	0.95	1.057	0.994	1.033	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2008: +1.3% (-6.7%; +10.0%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2009	0.997	0.915	1.085	0.933	1.041	0.977	1.017	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2009: -0% (-8%; +8%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2010	1.02	0.936	1.111	0.954	1.066	1	1.041	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2010: +2.0% (-6.4%; +11.1%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2011	1.019	0.932	1.114	0.95	1.067	0.998	1.04	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2011: +1.9% (-6.8%; +11.4%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2012	1.024	0.938	1.117	0.957	1.071	1.003	1.045	?	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2012: +2.4% (-6.2%; +11.7%) t.o.v. 2020 (?)
SubSaharaMigrant	jaarlijks	2020	2013	0.969	0.887	1.058	0.904	1.013	0.949	0.989	?-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2013: -3.1% (-11.3%; +5.8%) t.o.v. 2020 (?-)
SubSaharaMigrant	jaarlijks	2020	2014	0.975	0.894	1.062	0.912	1.019	0.955	0.995	?-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2014: -2.5% (-10.6%; +6.2%) t.o.v. 2020 (?-)
SubSaharaMigrant	jaarlijks	2020	2015	0.939	0.864	1.022	0.88	0.981	0.921	0.958	?-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2015: -6.1% (-13.6%; +2.2%) t.o.v. 2020 (?-)
SubSaharaMigrant	jaarlijks	2020	2016	0.918	0.846	0.996	0.861	0.957	0.901	0.936	-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2016: -8.2% (-15.4%; -0.4%) t.o.v. 2020 (-)
SubSaharaMigrant	jaarlijks	2020	2017	0.905	0.839	0.978	0.853	0.942	0.889	0.922	-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2017: -9.5% (-16.1%; -2.2%) t.o.v. 2020 (-)
SubSaharaMigrant	jaarlijks	2020	2018	0.916	0.855	0.982	0.868	0.95	0.902	0.931	-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2018: -8.4% (-14.5%; -1.8%) t.o.v. 2020 (-)
SubSaharaMigrant	jaarlijks	2020	2019	0.968	0.914	1.024	0.926	0.996	0.955	0.981	?-	febad39ddfe1d780978e81c1449a86bd5851e50f	8645b639d4317c735a483824028707579adc9561	2019: -3% (-9%; +2%) t.o.v. 2020 (?-)
Watervogel	driejaarlijks	2007	2010	0.973	0.914	1.035	0.927	1.004	0.959	0.987	~	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2010-2012: -3% (-9%; +3%) t.o.v. 2007-2009 (~)
Watervogel	driejaarlijks	2007	2013	0.933	0.869	1.002	0.883	0.968	0.918	0.949	?-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2013-2015: -6.7% (-13.1%; +0.2%) t.o.v. 2007-2009 (?-)
Watervogel	driejaarlijks	2007	2016	1.004	0.933	1.08	0.949	1.042	0.987	1.021	~	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2016-2018: +0% (-7%; +8%) t.o.v. 2007-2009 (~)
Watervogel	driejaarlijks	2007	2019	1.064	0.978	1.159	0.996	1.112	1.043	1.086	?+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2019-2021: +6.4% (-2.2%; +15.9%) t.o.v. 2007-2009 (?+)
Watervogel	driejaarlijks	2010	2007	1.028	0.966	1.094	0.98	1.061	1.013	1.043	~	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2007-2009: +3% (-3%; +9%) t.o.v. 2010-2012 (~)
Watervogel	driejaarlijks	2010	2013	0.959	0.904	1.019	0.916	0.989	0.946	0.973	?-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2013-2015: -4% (-10%; +2%) t.o.v. 2010-2012 (?-)
Watervogel	driejaarlijks	2010	2016	1.032	0.968	1.101	0.982	1.067	1.017	1.048	?+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2016-2018: +3.2% (-3.2%; +10.1%) t.o.v. 2010-2012 (?+)
Watervogel	driejaarlijks	2010	2019	1.094	1.012	1.183	1.03	1.139	1.075	1.115	+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2019-2021: +9.4% (+1.2%; +18.3%) t.o.v. 2010-2012 (+)
Watervogel	driejaarlijks	2013	2007	1.072	0.998	1.15	1.014	1.111	1.054	1.09	?+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2007-2009: +7.2% (-0.2%; +15.0%) t.o.v. 2013-2015 (?+)
Watervogel	driejaarlijks	2013	2010	1.042	0.982	1.107	0.995	1.075	1.028	1.057	?+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2010-2012: +4.2% (-1.8%; +10.7%) t.o.v. 2013-2015 (?+)
Watervogel	driejaarlijks	2013	2016	1.076	1.015	1.14	1.028	1.108	1.061	1.091	+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2016-2018: +7.6% (+1.5%; +14.0%) t.o.v. 2013-2015 (+)
Watervogel	driejaarlijks	2013	2019	1.141	1.059	1.229	1.076	1.185	1.121	1.161	+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2019-2021: +14% (+6%; +23%) t.o.v. 2013-2015 (+)
Watervogel	driejaarlijks	2016	2007	0.996	0.926	1.071	0.941	1.034	0.979	1.013	~	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2007-2009: -0% (-7%; +7%) t.o.v. 2016-2018 (~)
Watervogel	driejaarlijks	2016	2010	0.969	0.908	1.033	0.921	1.001	0.954	0.983	?-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2010-2012: -3% (-9%; +3%) t.o.v. 2016-2018 (?-)
Watervogel	driejaarlijks	2016	2013	0.929	0.877	0.985	0.888	0.957	0.917	0.942	-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2013-2015: -7.1% (-12.3%; -1.5%) t.o.v. 2016-2018 (-)
Watervogel	driejaarlijks	2016	2019	1.06	0.996	1.128	1.01	1.094	1.045	1.076	?+	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2019-2021: +6.0% (-0.4%; +12.8%) t.o.v. 2016-2018 (?+)
Watervogel	driejaarlijks	2019	2007	0.939	0.863	1.023	0.879	0.981	0.921	0.958	?-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2007-2009: -6.1% (-13.7%; +2.3%) t.o.v. 2019-2021 (?-)
Watervogel	driejaarlijks	2019	2010	0.914	0.845	0.988	0.86	0.951	0.897	0.931	-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2010-2012: -8.6% (-15.5%; -1.2%) t.o.v. 2019-2021 (-)
Watervogel	driejaarlijks	2019	2013	0.877	0.814	0.945	0.827	0.911	0.861	0.892	-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2013-2015: -12.3% (-18.6%; -5.5%) t.o.v. 2019-2021 (-)
Watervogel	driejaarlijks	2019	2016	0.943	0.886	1.004	0.899	0.974	0.93	0.957	?-	d79209aa5537195ca4614f5ae82df92464b63ca1	f464d014ae532ea9ee47fe2317d090004abe1b79	2016-2018: -5.7% (-11.4%; +0.4%) t.o.v. 2019-2021 (?-)
Watervogel	jaarlijks	2007	2008	0.963	0.887	1.045	0.903	1.004	0.945	0.982	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2008: -3.7% (-11.3%; +4.5%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2009	0.992	0.9	1.095	0.92	1.043	0.97	1.015	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2009: -1% (-10%; +9%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2010	0.985	0.894	1.085	0.914	1.035	0.963	1.008	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2010: -1.5% (-10.6%; +8.5%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2011	0.943	0.848	1.049	0.868	0.996	0.92	0.967	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2011: -5.7% (-15.2%; +4.9%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2012	0.993	0.889	1.108	0.911	1.05	0.967	1.019	?	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2012: -0.7% (-11.1%; +10.8%) t.o.v. 2007 (?)
Watervogel	jaarlijks	2007	2013	0.98	0.881	1.089	0.902	1.034	0.956	1.004	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2013: -2.0% (-11.9%; +8.9%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2014	0.908	0.812	1.015	0.832	0.961	0.884	0.932	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2014: -9.2% (-18.8%; +1.5%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2015	0.859	0.766	0.964	0.786	0.911	0.837	0.883	-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2015: -14% (-23%; -4%) t.o.v. 2007 (-)
Watervogel	jaarlijks	2007	2016	0.947	0.85	1.056	0.87	1.001	0.923	0.971	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2016: -5.3% (-15.0%; +5.6%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2017	0.931	0.832	1.041	0.853	0.986	0.907	0.956	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2017: -6.9% (-16.8%; +4.1%) t.o.v. 2007 (?-)
Watervogel	jaarlijks	2007	2018	1.105	0.987	1.236	1.012	1.17	1.076	1.134	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2018: +10% (-1%; +24%) t.o.v. 2007 (?+)
Watervogel	jaarlijks	2007	2019	1.048	0.936	1.173	0.96	1.111	1.021	1.076	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2019: +4.8% (-6.4%; +17.3%) t.o.v. 2007 (?+)
Watervogel	jaarlijks	2007	2020	1.045	0.924	1.183	0.95	1.114	1.016	1.076	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2020: +4.5% (-7.6%; +18.3%) t.o.v. 2007 (?+)
Watervogel	jaarlijks	2008	2007	1.039	0.957	1.127	0.974	1.083	1.019	1.059	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2007: +3.9% (-4.3%; +12.7%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2009	1.031	0.955	1.112	0.971	1.072	1.013	1.049	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2009: +3.1% (-4.5%; +11.2%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2010	1.023	0.941	1.112	0.959	1.068	1.003	1.043	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2010: +2.3% (-5.9%; +11.2%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2011	0.98	0.894	1.073	0.913	1.027	0.959	1.001	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2011: -2.0% (-10.6%; +7.3%) t.o.v. 2008 (?-)
Watervogel	jaarlijks	2008	2012	1.031	0.936	1.135	0.957	1.083	1.008	1.055	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2012: +3.1% (-6.4%; +13.5%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2013	1.017	0.924	1.12	0.944	1.069	0.995	1.041	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2013: +1.7% (-7.6%; +12.0%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2014	0.943	0.855	1.039	0.874	0.991	0.921	0.964	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2014: -5.7% (-14.5%; +3.9%) t.o.v. 2008 (?-)
Watervogel	jaarlijks	2008	2015	0.893	0.805	0.989	0.824	0.941	0.871	0.914	-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2015: -10.7% (-19.5%; -1.1%) t.o.v. 2008 (-)
Watervogel	jaarlijks	2008	2016	0.984	0.891	1.085	0.911	1.034	0.961	1.007	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2016: -1.6% (-10.9%; +8.5%) t.o.v. 2008 (?-)
Watervogel	jaarlijks	2008	2017	0.967	0.876	1.067	0.895	1.017	0.945	0.989	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2017: -3.3% (-12.4%; +6.7%) t.o.v. 2008 (?-)
Watervogel	jaarlijks	2008	2018	1.147	1.037	1.269	1.061	1.208	1.12	1.175	+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2018: +15% (+4%; +27%) t.o.v. 2008 (+)
Watervogel	jaarlijks	2008	2019	1.089	0.981	1.208	1.004	1.148	1.062	1.116	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2019: +9% (-2%; +21%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2008	2020	1.086	0.972	1.213	0.996	1.149	1.058	1.114	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2020: +9% (-3%; +21%) t.o.v. 2008 (?+)
Watervogel	jaarlijks	2009	2007	1.008	0.914	1.111	0.934	1.059	0.985	1.031	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2007: +0.8% (-8.6%; +11.1%) t.o.v. 2009 (?+)
Watervogel	jaarlijks	2009	2008	0.97	0.899	1.047	0.914	1.009	0.953	0.988	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2008: -3.0% (-10.1%; +4.7%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2010	0.993	0.923	1.068	0.938	1.03	0.976	1.01	~	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2010: -1% (-8%; +7%) t.o.v. 2009 (~)
Watervogel	jaarlijks	2009	2011	0.951	0.869	1.04	0.886	0.995	0.931	0.971	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2011: -4.9% (-13.1%; +4.0%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2012	1	0.912	1.097	0.931	1.049	0.979	1.022	~	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2012: +0% (-9%; +10%) t.o.v. 2009 (~)
Watervogel	jaarlijks	2009	2013	0.987	0.898	1.086	0.917	1.036	0.965	1.009	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2013: -1.3% (-10.2%; +8.6%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2014	0.915	0.828	1.01	0.846	0.962	0.893	0.936	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2014: -8.5% (-17.2%; +1.0%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2015	0.866	0.782	0.959	0.8	0.912	0.846	0.887	-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2015: -13% (-22%; -4%) t.o.v. 2009 (-)
Watervogel	jaarlijks	2009	2016	0.954	0.866	1.052	0.884	1.003	0.933	0.976	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2016: -4.6% (-13.4%; +5.2%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2017	0.938	0.847	1.038	0.867	0.988	0.916	0.961	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2017: -6.2% (-15.3%; +3.8%) t.o.v. 2009 (?-)
Watervogel	jaarlijks	2009	2018	1.113	1.007	1.23	1.03	1.171	1.087	1.139	+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2018: +11% (+1%; +23%) t.o.v. 2009 (+)
Watervogel	jaarlijks	2009	2019	1.056	0.951	1.173	0.974	1.114	1.031	1.082	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2019: +5.6% (-4.9%; +17.3%) t.o.v. 2009 (?+)
Watervogel	jaarlijks	2009	2020	1.053	0.939	1.182	0.963	1.117	1.025	1.082	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2020: +5.3% (-6.1%; +18.2%) t.o.v. 2009 (?+)
Watervogel	jaarlijks	2010	2007	1.015	0.922	1.118	0.941	1.067	0.992	1.038	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2007: +1.5% (-7.8%; +11.8%) t.o.v. 2010 (?+)
Watervogel	jaarlijks	2010	2008	0.977	0.899	1.062	0.916	1.02	0.958	0.997	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2008: -2.3% (-10.1%; +6.2%) t.o.v. 2010 (?-)
Watervogel	jaarlijks	2010	2009	1.007	0.937	1.084	0.952	1.046	0.99	1.025	~	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2009: +1% (-6%; +8%) t.o.v. 2010 (~)
Watervogel	jaarlijks	2010	2011	0.958	0.889	1.032	0.904	0.995	0.941	0.974	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2011: -4.2% (-11.1%; +3.2%) t.o.v. 2010 (?-)
Watervogel	jaarlijks	2010	2012	1.008	0.924	1.099	0.942	1.053	0.988	1.028	~	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2012: +1% (-8%; +10%) t.o.v. 2010 (~)
Watervogel	jaarlijks	2010	2013	0.994	0.914	1.082	0.931	1.038	0.975	1.014	~	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2013: -1% (-9%; +8%) t.o.v. 2010 (~)
Watervogel	jaarlijks	2010	2014	0.921	0.84	1.011	0.857	0.966	0.902	0.942	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2014: -7.9% (-16.0%; +1.1%) t.o.v. 2010 (?-)
Watervogel	jaarlijks	2010	2015	0.872	0.792	0.96	0.809	0.916	0.853	0.892	-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2015: -13% (-21%; -4%) t.o.v. 2010 (-)
Watervogel	jaarlijks	2010	2016	0.961	0.879	1.052	0.896	1.007	0.941	0.982	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2016: -3.9% (-12.1%; +5.2%) t.o.v. 2010 (?-)
Watervogel	jaarlijks	2010	2017	0.945	0.859	1.04	0.877	0.993	0.924	0.967	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2017: -5.5% (-14.1%; +4.0%) t.o.v. 2010 (?-)
Watervogel	jaarlijks	2010	2018	1.121	1.019	1.234	1.041	1.177	1.096	1.147	+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2018: +12% (+2%; +23%) t.o.v. 2010 (+)
Watervogel	jaarlijks	2010	2019	1.064	0.965	1.173	0.986	1.118	1.04	1.089	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2019: +6.4% (-3.5%; +17.3%) t.o.v. 2010 (?+)
Watervogel	jaarlijks	2010	2020	1.061	0.951	1.184	0.974	1.122	1.034	1.089	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2020: +6.1% (-4.9%; +18.4%) t.o.v. 2010 (?+)
Watervogel	jaarlijks	2011	2007	1.06	0.953	1.179	0.976	1.119	1.034	1.087	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2007: +6.0% (-4.7%; +17.9%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2008	1.021	0.932	1.118	0.951	1.069	0.999	1.043	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2008: +2.1% (-6.8%; +11.8%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2009	1.052	0.961	1.151	0.981	1.102	1.03	1.074	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2009: +5.2% (-3.9%; +15.1%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2010	1.044	0.969	1.125	0.985	1.085	1.026	1.063	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2010: +4.4% (-3.1%; +12.5%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2012	1.052	0.972	1.139	0.989	1.096	1.033	1.072	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2012: +5.2% (-2.8%; +13.9%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2013	1.038	0.953	1.132	0.971	1.085	1.018	1.06	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2013: +3.8% (-4.7%; +13.2%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2014	0.962	0.878	1.054	0.896	1.008	0.942	0.983	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2014: -3.8% (-12.2%; +5.4%) t.o.v. 2011 (?-)
Watervogel	jaarlijks	2011	2015	0.911	0.825	1.006	0.843	0.958	0.89	0.932	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2015: -8.9% (-17.5%; +0.6%) t.o.v. 2011 (?-)
Watervogel	jaarlijks	2011	2016	1.004	0.913	1.104	0.932	1.054	0.982	1.026	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2016: +0.4% (-8.7%; +10.4%) t.o.v. 2011 (?+)
Watervogel	jaarlijks	2011	2017	0.987	0.896	1.087	0.915	1.037	0.965	1.009	?-	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2017: -1.3% (-10.4%; +8.7%) t.o.v. 2011 (?-)
Watervogel	jaarlijks	2011	2018	1.171	1.06	1.293	1.084	1.232	1.144	1.198	+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2018: +17% (+6%; +29%) t.o.v. 2011 (+)
Watervogel	jaarlijks	2011	2019	1.111	1.004	1.23	1.027	1.17	1.085	1.138	+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2019: +11% (+0%; +23%) t.o.v. 2011 (+)
Watervogel	jaarlijks	2011	2020	1.108	0.993	1.237	1.017	1.172	1.08	1.137	?+	921b163536f3675a3e49c0c0fe290fbf25b2b1f6	53a6e8005c553a07f51c652fb92eb423b94aced0	2020: +11% (-1%; +24%) t.o.v. 2011 (?+)
